,mean_x,median_x,stddev_x,mean_y,median_y,stddev_y,mean_z,median_z,stddev_z,labels
0,3.246567205076056,0.8215708479035913,2.064302534849758,-1.5000740505229382,1.739656561289877,2.2476677282290636,11.598670716375668,1.6092080463230403,2.1569796273596267,1.0
1,0.7730626827208238,0.6688682373171195,1.2418271210730105,-1.925365156179122,0.8556339005541955,1.216763488927037,11.628677598905702,0.7688911568526917,1.0925732650958104,1.0
2,-2.517779226510765,1.0692618317244316,1.3407577752398256,0.9536531138544568,1.1372777138168217,2.1913756726729106,9.759030605155912,0.8383534297065616,1.2942549766297087,1.0
3,-0.8998974180390269,0.7723818506263936,1.142093799504036,-0.04140985355167464,0.5037400265308094,1.0639973651562846,9.869237355021816,1.0539148731163692,1.5954024228808532,0.0
4,-0.5308180598982888,0.28884438698717685,0.38219569168829753,-0.385433814094764,0.2664862652343092,0.38837636051942614,10.01602333612552,0.4307937390013423,0.5395815584766142,0.0
5,0.18313306659987488,0.17809146577213353,0.25666399138021534,-0.19654041053061205,0.1527126589056578,0.3054644041580085,10.103029155043352,0.19989909172040132,0.331190200104431,0.0
6,1.2202130274902063,0.5486187668262354,0.5608374373163109,-0.030943787527898056,0.1262814305841537,0.16946536497983825,9.733439678471896,0.18370156884169475,0.24241984895696467,0.0
7,-0.7765273998030835,0.6444342395549436,1.5832910830621278,1.631616624820842,1.2135693936182914,1.421647986776537,9.874065708424016,0.6970563401266663,1.0102771506224515,1.0
8,0.9256458024539472,1.0234510446703604,1.3947605113229773,1.8834789800625438,1.1218674295683435,1.3529115144457706,12.1862101117148,1.4347083584571516,1.7860100896749296,1.0
9,-0.592861549503691,1.7342870794023209,2.485966854367462,-2.0145134626079213,0.9162879022521369,1.4516895437482487,9.982683601287452,1.5436241047397843,2.7475948532627554,1.0
10,-0.8710695043074235,1.1642754512513824,2.422687773597749,-1.0404106515326625,1.564196501893016,2.7039542127934046,9.496893581341329,1.2630451748708662,2.381268303957856,1.0
11,3.000685717938885,0.5886707350257474,1.7330630226803985,2.1085604385798264,0.7830151533875758,1.3955911815937299,10.930061394200893,1.0759998583565027,1.9077057063566523,1.0
12,1.5711742253007566,1.7485404736299204,2.266182218394022,-1.0108167506966332,1.5294228949827267,2.242650168851753,12.235085204393107,1.752898973812072,2.836756093716643,1.0
13,-2.434393706863605,1.3354087004403805,2.256910882377803,-1.044351095029148,1.2164819542892713,1.688663104874161,9.763019178596942,1.1668148447805144,1.6065815429705752,1.0
14,3.4321092679277037,1.5336563611070968,2.5494705027956726,-0.31359414679005726,1.0758192227254728,1.6094800529013549,11.330113555957734,1.4895038286617321,2.1180268159685385,1.0
15,0.3345194909687209,1.164976265430062,1.8151750837618903,-0.9017056755283843,1.1021901581272058,1.755148903123938,12.19532714543022,0.7217119733876851,2.0442983679440925,1.0
16,-1.5825138118287425,0.6585778486442277,0.7641600288339581,-0.18079798489980775,0.5760852228494642,0.8740645427395463,10.602875811811291,0.6372685882862283,0.7942980494369078,1.0
17,-1.5690898974749803,1.2515572291642796,1.57188883087018,1.250140104337718,1.1365797097286807,1.7472491688492575,9.432796102337125,0.5573436273955599,0.815021909415218,1.0
18,0.015369336192410711,0.48026911395120253,0.7259704529165975,-0.7103177844446701,0.957845352136597,1.2132844746357376,9.571768978653951,0.8058665644074523,0.9756153054957936,0.0
19,-0.11775888527545669,0.2788208384214612,0.42348857654176564,-0.6567767564592679,0.5989077442470738,0.8398691847435896,9.631750552333802,0.5985543773306681,0.8270883255675329,0.0
20,-0.24908026041110484,0.6803034579257559,0.9379194606685386,-0.0029864584419238226,0.8839289696269459,1.2489423155776913,10.00640719906241,1.1833503012389084,1.682398228746271,0.0
21,-0.08678076866530382,0.7408611283134174,1.1001022204574746,0.17482671089273466,0.513821327882976,0.9605587640531068,9.638315551840034,0.7700577110416846,1.3630448534880737,0.0
22,-0.582171478949579,0.3789765146213615,0.6039842514157179,-0.1640254879606058,0.4363216163392805,0.7005255388064383,9.530446606671333,0.46837737284456615,0.6359527930413683,0.0
23,-0.8419823559603052,0.30569393195194816,0.5096576063113113,0.8660457073730268,0.6068747489045183,0.8010743823943852,9.908080348272126,0.5190183612321055,0.6621602730603403,0.0
24,0.545150217379648,0.47764889371937036,0.6695000370774995,0.21465531446841057,0.6163696009415804,0.9115590209452803,9.96007816629321,0.4514992341541211,0.579982359157994,0.0
25,1.0179029888196867,0.757524525909344,1.3930229986001044,1.0759998708960672,1.5022259637883897,1.7539214201025408,9.746885346520548,0.8439637533424857,1.6385251322504748,1.0
26,2.341774043726033,0.8759940255557712,1.5562200098114356,1.1256232912780195,0.961401910953628,1.7556255647675234,11.580981805117595,1.211859237846718,1.6210074512918218,1.0
27,-0.3642380733867235,1.3010670167908687,2.4728607929398425,-1.1317495448461534,1.6035274590906852,2.4722728714845745,10.446115733682381,1.9820106096212413,2.8638935433605175,1.0
28,-1.4023851951032609,1.3017107270794983,1.7888607728669952,-0.29198570413926755,1.3250244639650746,1.9544042686325747,10.343752501823296,1.1551429136835294,1.9241698149627497,1.0
29,-2.0293270297481047,1.4643611312211813,2.223732856133942,-0.8050611254859819,0.8095212736588118,1.379010526061292,9.004878383805732,1.1004202341483529,1.6309259706678894,1.0
30,3.5814306163939977,1.1788444373521418,1.9929538869803562,-0.585989783523414,1.0550044846999573,1.9810415863768482,11.413620776112525,1.5165371189182544,2.7950265653171393,1.0
31,0.7965571533975028,1.0964479005321848,2.07028797568453,-1.464384341311117,0.6630882560772466,1.720114184816217,12.127095368152391,0.9630914156340413,2.226944588484725,1.0
32,-1.0804506623577323,0.6979306997318346,0.9797767043838912,-0.9185550410727693,0.5281989045383284,0.800479012076635,11.276080074664822,0.5971760360747354,0.9345437280978882,1.0
33,-2.6600395408780333,0.5834526422427788,0.7931714636821203,2.695231020980108,0.5336391159157612,1.0718017767990118,9.033425588471191,0.44931557827266033,0.6574723226570568,1.0
34,-0.931885075598304,0.32699717608177137,0.6075700373074349,-0.16736101266668232,0.46200620575802354,1.0776528785296575,9.809419282137073,0.3009979445083637,0.44523790751202325,0.0
35,0.33372308839703807,0.1749444667455652,0.28750693084447493,-1.5682511472000409,0.34367000757210253,0.39364012479756894,9.468461857272322,0.12680475840111782,0.2069813567620822,0.0
36,0.19790154744011906,0.18248710704989893,0.5056389804394974,-0.3859364005247376,0.5444079561343942,1.1325157205425578,9.552766385775797,0.18418668387654513,0.39545007716931213,0.0
37,-3.183854697536309,0.9681018290991676,1.3685085808766784,0.06452278930946323,0.6924278057063646,1.0155797382934495,10.79667503129471,0.8043093020029106,1.0383733782599232,2.0
38,0.11525782155917452,0.8543638196074781,1.169509280379304,-0.8357690497594875,0.593248708896815,1.0853502019312617,11.58016376316833,1.015403672850553,1.6714277898024295,2.0
39,2.3644571802952346,0.6885300785592587,1.0217903874408687,0.5690976488242271,0.8996567054601028,1.1321045301835988,9.593753736470918,0.7321226585408898,1.0934374203421025,2.0
40,1.302875833259441,0.5949436525004588,1.323789852607444,0.8910529006068392,0.7869417010272501,1.4966526903415691,9.280518898836313,0.29354538480372927,0.5349271459405598,2.0
41,-0.5135649503135784,1.2592834755939997,1.4875931208740847,-3.6259711694355667,0.9387400580288894,1.4267784904932597,10.954528757104276,0.8802691622933096,1.2595339242683734,2.0
42,0.5162212208428553,0.8763645536202265,1.2037587955829003,1.678710996748488,1.0951441032579297,2.283462524779879,9.985423783559815,1.0371038405393662,1.3132211596710663,2.0
43,-0.28789039542526695,0.476743769410767,0.8157924054966722,1.1512499599851387,0.8217774347900906,1.412580060789635,9.47053346657752,0.5232597472943894,0.7851548868484015,2.0
44,2.667173997793384,1.0402438326262176,1.6710499005424342,-0.9750890193986906,0.7210596528257813,1.1807933267484279,10.161665582718813,1.2759061434695615,1.7252593631224236,2.0
45,0.8878394772666346,1.140033755387627,1.9451686192432032,1.6680213841707476,0.8882803525536689,1.1189785801802372,11.520564923380503,0.8039512134940523,1.4404612917706023,2.0
46,-0.6656203878564184,0.8935007471998198,1.229017368820431,-1.9446729541532244,1.703657678488564,1.9506711100064047,10.006304150191847,0.7482420508563195,1.262764392945138,2.0
47,0.1478451044353885,0.0724509298152798,0.5138350606905143,-0.41761428455991534,0.06639852766102135,1.0593521053280728,9.701571314451801,0.04504514448671326,0.6154875810061443,0.0
48,0.5494515817569835,0.1516852426430515,0.27997469079897347,0.24131053923711307,0.08037953966832224,0.12240230456609424,9.606399888962091,0.03367308475977815,0.056486638155740045,0.0
49,-0.6515132076767953,0.4486117408930781,1.7086476154466637,1.9247163510871952,1.295426441969151,1.9742377393684023,9.92549325448383,0.47114554086132454,1.9145387094502853,2.0
50,-1.7766154120732254,1.6996194545400913,2.035916329521556,1.02059872093873,1.6681321445052824,2.5738881177114,11.643827470342194,2.083586757305792,3.6718839543788726,2.0
51,1.6801746205445514,2.2276739506854146,3.1145723588283882,-1.600794988196942,1.2869479645707522,2.209191613979658,9.653349038275573,1.2272276736116998,1.956667341387944,2.0
52,0.3871667616041518,1.7291400618050483,2.6088614957077096,-0.47102524536214985,1.0477505152046405,1.4295675888411854,9.525746655204408,0.6878249996260752,1.232996799941872,2.0
53,-2.90694553524429,0.5685460295187481,1.277777161626976,-1.0255660722077364,0.9334510006217049,1.3719569160177743,11.309884599885942,0.9029211366341032,1.876863144469432,2.0
54,1.4398921332419499,1.3922220532638754,1.761051700734454,-0.5364228818949218,0.9449613077150002,1.1485476227074862,10.396301737220515,0.9480460232608454,1.5433466486903789,2.0
