,labels,mean_x_acc,mean_x_gyro,mean_x_linacc,mean_y_acc,mean_y_gyro,mean_y_linacc,mean_z_acc,mean_z_gyro,mean_z_linacc,median_x_acc,median_x_gyro,median_x_linacc,median_y_acc,median_y_gyro,median_y_linacc,median_z_acc,median_z_gyro,median_z_linacc,stddev_x_acc,stddev_x_gyro,stddev_x_linacc,stddev_y_acc,stddev_y_gyro,stddev_y_linacc,stddev_z_acc,stddev_z_gyro,stddev_z_linacc
10,1.0,-0.8710695043074235,-0.0006881094529800064,-0.8710694774583365,-1.0404106515326625,0.03572212006772704,-1.0404106509714388,9.496893581341329,-0.09965769099800599,-0.3097571835609677,1.1642754512513824,0.1360126575763817,1.1642753963566237,1.564196501893016,0.190755763282584,1.5641966471238649,1.2630451748708662,0.0947611105099529,1.263043139030105,2.422687773597749,0.26358474102603097,2.422687758597041,2.7039542127934046,0.3813637641885161,2.7039541922241472,2.381268303957856,0.22111491838902456,2.38126826980393
11,1.0,3.000685717938885,0.09878088763296575,3.0006857029797067,2.1085604385798264,0.10398212743504352,2.108560445710309,10.930061394200893,-0.5241266501455344,1.1234109618696284,0.5886707350257474,0.10631016800066831,0.5886708874782087,0.7830151533875758,0.12850237541112197,0.7830151577539515,1.0759998583565027,0.12985597906526453,1.0760002182508719,1.7330630226803985,0.16569996145885435,1.7330630029555516,1.3955911815937299,0.23503588893474106,1.3955912198989016,1.9077057063566523,0.20213466779084222,1.9077055780180407
12,1.0,1.5711742253007566,0.399606212192326,1.5711742777118534,-1.0108167506966332,0.18111870506106775,-1.0108167301735222,12.235085204393107,-0.6381794707988324,2.4284345110213525,1.7485404736299204,0.17252587598236913,1.7485402649382813,1.5294228949827267,0.1706690058762933,1.5294231513417813,1.752898973812072,0.16733863790053122,1.7528989771028662,2.266182218394022,0.4191096969758087,2.2661822104357086,2.242650168851753,0.25665206766487675,2.2426501797517546,2.836756093716643,0.25432428579200517,2.8367561282218525
13,1.0,-2.434393706863605,0.12544810733901518,-2.434393738791246,-1.044351095029148,0.09873498173302797,-1.044351074187275,9.763019178596942,-0.2068458838353754,-0.043631207901820464,1.3354087004403805,0.1648781962782771,1.3354091103327352,1.2164819542892713,0.11229093225256645,1.2164820324332992,1.1668148447805144,0.18533869981924717,1.1668142186402441,2.256910882377803,0.24598160152264448,2.2569109459327477,1.688663104874161,0.14424931542735847,1.6886631072116134,1.6065815429705752,0.2864867234911807,1.6065816480037733
14,1.0,3.4321092679277037,0.18726565486484031,3.432109261540347,-0.31359414679005726,-0.06067939761045384,-0.31359415688505016,11.330113555957734,-0.5097995875392615,1.5234631493530353,1.5336563611070968,0.18324042883640024,1.5336565327575493,1.0758192227254728,0.11104394607668175,1.0758192711483776,1.4895038286617321,0.2234031620520356,1.489503775450754,2.5494705027956726,0.271528391255568,2.5494705027439486,1.6094800529013549,0.12971942139225576,1.6094800611864681,2.1180268159685385,0.3187594192466033,2.1180269997741488
15,1.0,0.3345194909687209,0.3328441572405214,0.33451946389916115,-0.9017056755283843,-0.06209671964861943,-0.9017056700254471,12.19532714543022,-0.5189415565944865,2.3886762569694913,1.164976265430062,0.09240217501797718,1.1649768635152444,1.1021901581272058,0.07158409776774705,1.1021901984312663,0.7217119733876851,0.1398649467337093,0.7217121757541607,1.8151750837618903,0.21357779045314584,1.815175091149516,1.755148903123938,0.12391990759209642,1.7551489286156037,2.0442983679440925,0.21389729914040004,2.0442984835957523
16,1.0,-1.5825138118287425,0.22526611598102345,-1.5825137449282878,-0.18079798489980775,-0.040286366927519586,-0.18079798207807657,10.602875811811291,-0.3477269958499708,0.7962252293751171,0.6585778486442277,0.07808479223747879,0.6585784298909445,0.5760852228494642,0.058265429098938254,0.576085264143547,0.6372685882862283,0.11852034368340394,0.6372692023425728,0.7641600288339581,0.10430254644210843,0.7641600101420937,0.8740645427395463,0.06953010763656194,0.8740646395219632,0.7942980494369078,0.12852092735970438,0.7942981700040862
17,1.0,-1.5690898974749803,0.051819607106575065,-1.569089904311768,1.250140104337718,0.022256683979619333,1.2501400890673602,9.432796102337125,-0.06190846683448403,-0.37385453140732827,1.2515572291642796,0.05902533335493805,1.2515571730495783,1.1365797097286807,0.0716861033328245,1.1365800288087513,0.5573436273955599,0.1103743716946506,0.5573427789280352,1.57188883087018,0.10217128816332172,1.5718888372564166,1.7472491688492575,0.11490810452814039,1.7472491424671166,0.815021909415218,0.1299158692035772,0.8150218753822073
18,0.0,0.015369336192410711,0.012116946180072702,0.015369334659877571,-0.7103177844446701,-0.006195304239180514,-0.7103177746166096,9.571768978653951,-0.15223947853677572,-0.23488169304801698,0.48026911395120253,0.04187699458651831,0.48026906233376887,0.957845352136597,0.11961695286775204,0.9578453381654524,0.8058665644074523,0.08715592210185624,0.8058653979599926,0.7259704529165975,0.06179976859533858,0.7259704547322957,1.2132844746357376,0.15833933589588034,1.2132844627587378,0.9756153054957936,0.12470673939512739,0.9756152572296416
19,0.0,-0.11775888527545669,-0.004219435482345293,-0.11775888542452534,-0.6567767564592679,-0.024748824351209252,-0.6567767588276845,9.631750552333802,-0.3397985563623176,-0.1749000625784305,0.2788208384214612,0.03794763429410265,0.278820836952796,0.5989077442470738,0.0751344256939098,0.5989077219367089,0.5985543773306681,0.0525353669836032,0.5985539855241986,0.42348857654176564,0.05951404587664311,0.4234885778552586,0.8398691847435896,0.08449257331877323,0.8398691869636131,0.8270883255675329,0.08587698059724745,0.8270883532071412
20,0.0,-0.24908026041110484,-0.07287666758485944,-0.2490802844823419,-0.0029864584419238226,-0.07764443165933552,-0.002986452791823385,10.00640719906241,-0.4314270507869554,0.19975626223206128,0.6803034579257559,0.0784174658528749,0.6803035102796562,0.8839289696269459,0.11474031381463379,0.8839289307434388,1.1833503012389084,0.05654892075609444,1.1833489525161847,0.9379194606685386,0.1705467443440957,0.9379194720651107,1.2489423155776913,0.16342530141299189,1.248942309616848,1.682398228746271,0.10015949986317794,1.6823981026946273
21,0.0,-0.08678076866530382,-0.0599141880373448,-0.08678080114911302,0.17482671089273466,0.029218347696539013,0.17482670418413318,9.638315551840034,-0.3244457593891426,-0.16833534919966897,0.7408611283134174,0.11185159431005709,0.7408611429539755,0.513821327882976,0.04119086884373595,0.5138213469609161,0.7700577110416846,0.1572369000781988,0.7700585442899341,1.1001022204574746,0.1793341496593506,1.100102222130571,0.9605587640531068,0.06611043188747381,0.9605587471167311,1.3630448534880737,0.1849733612782982,1.3630446474781501
22,0.0,-0.582171478949579,-0.003145394458236095,-0.5821714789671624,-0.1640254879606058,-0.020558177578482214,-0.1640254919781523,9.530446606671333,-0.12683507697938673,-0.2762043038131586,0.3789765146213615,0.032233217805526904,0.37897655613882186,0.4363216163392805,0.028495606282531602,0.4363215945275552,0.46837737284456615,0.03612660388940166,0.46837810456134576,0.6039842514157179,0.052090630040256776,0.6039842615584918,0.7005255388064383,0.05526312974718616,0.700525537667954,0.6359527930413683,0.07363998548128228,0.6359527084142026
23,0.0,-0.8419823559603052,-0.013727988019187629,-0.8419823585012596,0.8660457073730268,0.044879526200631153,0.8660457181793436,9.908080348272126,-0.3577842005380479,0.10142956553097834,0.30569393195194816,0.0437029485491979,0.3056938852645602,0.6068747489045183,0.050171140596253855,0.6068747652005679,0.5190183612321055,0.10206693032489886,0.519019065863096,0.5096576063113113,0.06046779708304217,0.5096576153700525,0.8010743823943852,0.0806833005340395,0.801074375740963,0.6621602730603403,0.12612342026281848,0.6621604458236474
24,0.0,0.545150217379648,-0.019260115006781563,0.5451502229534924,0.21465531446841057,0.15199728028457596,0.21465531576811478,9.96007816629321,-0.5150435946219499,0.15342723689655524,0.47764889371937036,0.0258906998322093,0.4776488677834119,0.6163696009415804,0.0739620750757972,0.6163696640827399,0.4514992341541211,0.05570359525301499,0.45149912307292384,0.6695000370774995,0.053365607517528245,0.6695000420085677,0.9115590209452803,0.09362458103943734,0.91155902103429,0.579982359157994,0.08353583822238085,0.5799824879893376
25,1.0,1.0179029888196867,0.01705395910625258,1.0179029739576972,1.0759998708960672,0.016938421083759043,1.075999867420564,9.746885346520548,-0.3264232725107242,-0.05976482754027221,0.757524525909344,0.0662474361768345,0.7575245336027916,1.5022259637883897,0.13123140035332925,1.502226002359215,0.8439637533424857,0.06944605966251133,0.8439644353280296,1.3930229986001044,0.16757573365255368,1.393023000712017,1.7539214201025408,0.22672211584287544,1.7539214416043385,1.6385251322504748,0.19970743941276706,1.638525394803
26,1.0,2.341774043726033,0.1996909761247022,2.3417740824370674,1.1256232912780195,0.15179306273367416,1.125623303721901,11.580981805117595,-0.6108575045329017,1.7743311892339286,0.8759940255557712,0.1180829008554948,0.8759941922002019,0.961401910953628,0.093728714689706,0.9614019691996418,1.211859237846718,0.10679823070144454,1.2118588482965507,1.5562200098114356,0.20524106448475227,1.5562199773654988,1.7556255647675234,0.14023905866106992,1.7556255546531783,1.6210074512918218,0.17091971917268775,1.6210073883433551
27,1.0,-0.3642380733867235,0.1948721959030953,-0.36423812071593153,-1.1317495448461534,0.03899546046483528,-1.131749541709405,10.446115733682381,-0.48498580396074464,0.6394651322974653,1.3010670167908687,0.22311143462234834,1.3010672623259274,1.6035274590906852,0.16851573061625974,1.6035275745626976,1.9820106096212413,0.1954350455917188,1.9820094484378332,2.4728607929398425,0.43995265679779044,2.4728607730071834,2.4722728714845745,0.2566676646717511,2.472272900373434,2.8638935433605175,0.3453688459100109,2.8638936563318738
28,1.0,-1.4023851951032609,0.09520404419180314,-1.4023852564211992,-0.29198570413926755,0.08362233426749263,-0.291985717555597,10.343752501823296,-0.2739110807044956,0.5371019012402306,1.3017107270794983,0.2025629388308625,1.3017106514897436,1.3250244639650746,0.06266165029938255,1.3250245515078038,1.1551429136835294,0.15360116074591645,1.1551428816011313,1.7888607728669952,0.2647644634989526,1.7888608077510497,1.9544042686325747,0.10349039413773353,1.954404260957154,1.9241698149627497,0.23169007077020717,1.9241698109143048
29,1.0,-2.0293270297481047,0.004775031490548453,-2.029327064525849,-0.8050611254859819,0.02875398400352658,-0.8050611002053549,9.004878383805732,-0.06016992899669646,-0.8017721831334502,1.4643611312211813,0.1752511118057256,1.4643608986300218,0.8095212736588118,0.0756321651449037,0.8095211947311602,1.1004202341483529,0.11096240550109245,1.100420535928457,2.223732856133942,0.26089597387870367,2.223732832466424,1.379010526061292,0.11179840939990734,1.379010526052862,1.6309259706678894,0.1898658281264688,1.6309260554837677
30,1.0,3.5814306163939977,0.12889677528072097,3.581430614881592,-0.585989783523414,-0.047667548840339975,-0.5859897854593682,11.413620776112525,-0.4542240966713012,1.6069704254546588,1.1788444373521418,0.22821556309036864,1.1788445472550428,1.0550044846999573,0.04056742935430905,1.0550045174211626,1.5165371189182544,0.12769610680266488,1.5165358157141686,1.9929538869803562,0.3540809947056517,1.9929539133128176,1.9810415863768482,0.08988211231054777,1.9810415870499647,2.7950265653171393,0.24751085458990216,2.7950263728486164
31,1.0,0.7965571533975028,0.3413405492924275,0.7965572020785582,-1.464384341311117,-0.06121437119477176,-1.4643843577147106,12.127095368152391,-0.5548687766799093,2.3204449564943364,1.0964479005321848,0.13414633921031074,1.096447987109695,0.6630882560772466,0.06866744565557721,0.663088250055619,0.9630914156340413,0.15206273317145708,0.9630913358025577,2.07028797568453,0.32770457266119485,2.070287965863182,1.720114184816217,0.11227643849273605,1.720114160127832,2.226944588484725,0.24698871367612152,2.2269442444498426
32,1.0,-1.0804506623577323,0.2709199733408578,-1.080450651939161,-0.9185550410727693,-0.09420589087374898,-0.9185550835694143,11.276080074664822,-0.43010660381380555,1.4694289494450705,0.6979306997318346,0.07318492635013926,0.6979311062700475,0.5281989045383284,0.054933609818693,0.5281987062089221,0.5971760360747354,0.10601634021337575,0.5971751788123498,0.9797767043838912,0.1230764918796957,0.9797767008301477,0.800479012076635,0.07756538019732596,0.8004789869512945,0.9345437280978882,0.1302134806683079,0.934543802058964
33,1.0,-2.6600395408780333,0.07313114923658501,-2.660039540478463,2.695231020980108,0.05950173054293363,2.6952309801757637,9.033425588471191,-0.07571202075707982,-0.773224915195142,0.5834526422427788,0.07830532531427865,0.5834526567668235,0.5336391159157612,0.0461511790215728,0.5336392010586659,0.44931557827266033,0.07743808066999386,0.44931491986948124,0.7931714636821203,0.10981978070645222,0.7931714758842319,1.0718017767990118,0.0704291280752106,1.07180180634545,0.6574723226570568,0.09856233671508856,0.6574725125873697
34,0.0,-0.931885075598304,-0.025940406370504446,-0.9318850711873056,-0.16736101266668232,-0.1205890016422618,-0.16736100424611092,9.809419282137073,0.4102425068349112,0.002768399557677019,0.32699717608177137,0.02527171216027365,0.3269972614206256,0.46200620575802354,0.0448313925396676,0.4620063474104496,0.3009979445083637,0.03524305863531782,0.3009966557466228,0.6075700373074349,0.04752194860690615,0.6075700423161532,1.0776528785296575,0.08154008979962216,1.0776528959429774,0.44523790751202325,0.15772654044600967,0.4452379497466101
35,0.0,0.33372308839703807,-0.029857568192663036,0.3337230854739213,-1.5682511472000409,-0.05235270588461453,-1.5682511384395044,9.468461857272322,0.1760861128612423,-0.3381889036293629,0.1749444667455652,0.02235796006990505,0.17494451191553795,0.34367000757210253,0.022742715990869904,0.34366979171940404,0.12680475840111782,0.06862733450548825,0.12680343252918913,0.28750693084447493,0.02521390259682539,0.28750694621644335,0.39364012479756894,0.039935814394139,0.39364008724318456,0.2069813567620822,0.08533702940954435,0.20698111495703764
36,0.0,0.19790154744011906,0.0051190696256713,0.19790154439974258,-0.3859364005247376,0.0012630355564513674,-0.3859363974688251,9.552766385775797,0.021429198302954734,-0.2538842320623203,0.18248710704989893,0.026339246669824498,0.18248708328760055,0.5444079561343942,0.0214000726429554,0.5444080447926236,0.18418668387654513,0.0349260629076731,0.1841863488646072,0.5056389804394974,0.05991102218212125,0.5056389783755074,1.1325157205425578,0.03785142097928982,1.132515709747102,0.39545007716931213,0.06710670806120449,0.39545018287074424
37,2.0,-3.183854697536309,0.18817051455961814,-3.1838546800157372,0.06452278930946323,0.048181847323191224,0.06452278412912142,10.79667503129471,0.5087034576399933,0.9900245558314424,0.9681018290991676,0.1211317845140868,0.9681018060373638,0.6924278057063646,0.0788212557949047,0.6924277832492639,0.8043093020029106,0.14470597469035068,0.8043105556530019,1.3685085808766784,0.1460739582914418,1.3685085202412075,1.0155797382934495,0.11394765200263286,1.0155797241461615,1.0383733782599232,0.18442034673933722,1.0383733741208274
38,2.0,0.11525782155917452,0.3155193350415599,0.11525776536565267,-0.8357690497594875,0.07816306934635846,-0.835769047166005,11.58016376316833,0.4911610469894634,1.7735131388596677,0.8543638196074781,0.1109633541553581,0.8543636068158471,0.593248708896815,0.07385084356867616,0.5932486990536017,1.015403672850553,0.08082368888057789,1.0154041632319162,1.169509280379304,0.1651402250904878,1.1695093197678446,1.0853502019312617,0.1232038873766551,1.0853502141675995,1.6714277898024295,0.1341202994931022,1.6714278028782017
39,2.0,2.3644571802952346,0.16033811345052493,2.3644572385223994,0.5690976488242271,-0.0020387478002678906,0.569097638503173,9.593753736470918,0.22556426428352402,-0.21289692785089692,0.6885300785592587,0.12050754494977128,0.688530201935464,0.8996567054601028,0.07233981697277936,0.8996567149466799,0.7321226585408898,0.09786190475295779,0.7321233249696899,1.0217903874408687,0.18103668568495068,1.021790416590442,1.1321045301835988,0.09352494200219384,1.132104517557182,1.0934374203421025,0.1340094472420875,1.0934372787130573
40,2.0,1.302875833259441,0.009525859429725708,1.3028758244433147,0.8910529006068392,0.027812448773994983,0.8910529055041705,9.280518898836313,0.08041532737838343,-0.5261317719115156,0.5949436525004588,0.051112534291287245,0.5949434281103976,0.7869417010272501,0.038412243311777,0.7869416375297016,0.29354538480372927,0.05165793943467349,0.293545997994185,1.323789852607444,0.0726833505367051,1.3237898457491626,1.4966526903415691,0.0689922498237703,1.4966526769848791,0.5349271459405598,0.0827443355199461,0.5349273064986811
41,2.0,-0.5135649503135784,0.06190639978161494,-0.5135649239403297,-3.6259711694355667,0.22103610708357294,-3.6259711451740078,10.954528757104276,0.6632495766343662,1.147878000554296,1.2592834755939997,0.11340372185179606,1.2592835443057666,0.9387400580288894,0.11062489662183264,0.9387402103013969,0.8802691622933096,0.08590668256734624,0.8802684400900814,1.4875931208740847,0.14534112384683026,1.4875931420296933,1.4267784904932597,0.1700125245405448,1.4267784976547453,1.2595339242683734,0.14058081166269604,1.2595338049783464
42,2.0,0.5162212208428553,0.03640520743114392,0.5162212163393329,1.678710996748488,0.260828626676919,1.678711013419105,9.985423783559815,0.435534053605513,0.17877333284271302,0.8763645536202265,0.08646804104319486,0.8763646689495543,1.0951441032579297,0.12435972497470724,1.0951441928248826,1.0371038405393662,0.18129441835513616,1.037102577644915,1.2037587955829003,0.10485702345614999,1.2037588223759204,2.283462524779879,0.1776645755625494,2.2834625365245675,1.3132211596710663,0.2746061799495794,1.3132211769733753
43,2.0,-0.28789039542526695,-0.03294183584530951,-0.2878904021042989,1.1512499599851387,0.04093295294113087,1.1512499746615008,9.47053346657752,0.15568045214806273,-0.3361173320054121,0.476743769410767,0.04969549109031615,0.47674376510768823,0.8217774347900906,0.0731460051437247,0.8217776873359259,0.5232597472943894,0.06911266802958366,0.5232607494551784,0.8157924054966722,0.0737443051466831,0.8157923992158771,1.412580060789635,0.11089520325143293,1.4125800482758566,0.7851548868484015,0.09864465386861664,0.7851549289635986
44,2.0,2.667173997793384,-0.11507548853815926,2.6671740195761755,-0.9750890193986906,-0.01872340291287998,-0.9750890404341096,10.161665582718813,0.38459967434908116,0.3550148747585436,1.0402438326262176,0.1365639275564892,1.040243778425014,0.7210596528257813,0.12210606873232874,0.7210595770976692,1.2759061434695615,0.14737534784424405,1.2759072291651674,1.6710499005424342,0.1822391326845605,1.6710498955275486,1.1807933267484279,0.17719493612505233,1.1807933281590743,1.7252593631224236,0.2220152624029514,1.7252594696746721
45,2.0,0.8878394772666346,-0.30981009573844137,0.8878394239201787,1.6680213841707476,-0.20392408093154096,1.6680214225079848,11.520564923380503,0.7450714996823844,1.7139141711419774,1.140033755387627,0.12265965586320163,1.1400336975038483,0.8882803525536689,0.08410246008598096,0.8882804916822522,0.8039512134940523,0.11335128123115917,0.8039518952742629,1.9451686192432032,0.15495063736650555,1.9451685993377354,1.1189785801802372,0.13502931615596728,1.1189785780933381,1.4404612917706023,0.17434430914866142,1.4404610651577952
46,2.0,-0.6656203878564184,-0.11271489274165775,-0.665620382941035,-1.9446729541532244,-0.25300191154397494,-1.9446730014994176,10.006304150191847,0.3744077161683365,0.19965320234176775,0.8935007471998198,0.05651371206049645,0.8935007726795751,1.703657678488564,0.11324670357283248,1.7036578295557236,0.7482420508563195,0.17754036445057203,0.7482427990107929,1.229017368820431,0.09961907279039568,1.2290173652367886,1.9506711100064047,0.16787519940011647,1.9506711407444346,1.262764392945138,0.2400088503109031,1.2627646522259603
47,0.0,0.1478451044353885,0.009626327007537712,0.14784510668808645,-0.41761428455991534,-0.023278550038023916,-0.4176142969997522,9.701571314451801,0.020411744991697754,-0.10507936009080839,0.0724509298152798,0.012444070148116451,0.0724509221008898,0.06639852766102135,0.00983434775435385,0.06639854189692929,0.04504514448671326,0.01060079578820685,0.04504527715009496,0.5138350606905143,0.03521155725095758,0.5138350487411864,1.0593521053280728,0.10220431211355618,1.059352121856635,0.6154875810061443,0.05243040502612153,0.6154873674052349
48,0.0,0.5494515817569835,0.008046595628854588,0.5494515787822953,0.24131053923711307,-0.008366088127337643,0.24131053742120406,9.606399888962091,-0.0018799287094674315,-0.20025098460255084,0.1516852426430515,0.0057625574378419005,0.1516852462028595,0.08037953966832224,0.006475537269220251,0.08037952919422245,0.03367308475977815,0.0052924894536994505,0.03367318565792293,0.27997469079897347,0.009074504884508085,0.27997468822824717,0.12240230456609424,0.010170769500229007,0.12240230488331824,0.056486638155740045,0.006781387976493661,0.05648675682566764
49,2.0,-0.6515132076767953,0.07445128447838628,-0.6515132052708037,1.9247163510871952,-0.0021838881421383373,1.9247163503579925,9.92549325448383,0.2014641468491045,0.11884255432106587,0.4486117408930781,0.04371650816748475,0.4486117520283095,1.295426441969151,0.056745202783335655,1.2954264831120965,0.47114554086132454,0.10044603217339851,0.4711455926588846,1.7086476154466637,0.10753150445212561,1.7086476224631257,1.9742377393684023,0.2592347537557072,1.9742377478589557,1.9145387094502853,0.24817531432828066,1.9145386286307582
50,2.0,-1.7766154120732254,0.2279263192265343,-1.7766154481085772,1.02059872093873,-0.23238376725297738,1.020598724696625,11.643827470342194,0.7138760497186564,1.8371768746456312,1.6996194545400913,0.1516818236380126,1.6996194053775149,1.6681321445052824,0.3190516428067542,1.6681320908802988,2.083586757305792,0.1425828647181468,2.0835865533399556,2.035916329521556,0.30327832390139947,2.035916337287648,2.5738881177114,0.4443202049018821,2.573888106507454,3.6718839543788726,0.24796523185855301,3.6718839447440965
51,2.0,1.6801746205445514,0.14724680040664126,1.6801746635130328,-1.600794988196942,-0.18959908428223188,-1.6007950179429236,9.653349038275573,0.3747215799954985,-0.15330131372862366,2.2276739506854146,0.15373429859966942,2.227674179946365,1.2869479645707522,0.1555727633227717,1.2869480805727778,1.2272276736116998,0.24843993038434498,1.2272267314408172,3.1145723588283882,0.24617892460258015,3.1145723754426515,2.209191613979658,0.2634366260514185,2.209191619490657,1.956667341387944,0.331575902105036,1.956667288153753
52,2.0,0.3871667616041518,0.0033002983577595933,0.38716682852447254,-0.47102524536214985,0.03238126737512639,-0.47102523701262444,9.525746655204408,0.15690218658706423,-0.2809038913279944,1.7291400618050483,0.1000027984165328,1.729139897175319,1.0477505152046405,0.06530667934310691,1.0477505291460654,0.6878249996260752,0.10175448832196846,0.6878232227124086,2.6088614957077096,0.19439528767604936,2.6088615194494467,1.4295675888411854,0.13939350707086406,1.429567616708542,1.232996799941872,0.1460895517457407,1.2329966077529984
53,2.0,-2.90694553524429,0.2326573484971596,-2.906945523772792,-1.0255660722077364,0.039142608995817306,-1.025566084242569,11.309884599885942,0.64521319123138,1.5032340776364002,0.5685460295187481,0.1152893986131083,0.5685464014236803,0.9334510006217049,0.0598866324382976,0.9334510637982809,0.9029211366341032,0.11053845737683277,0.9029193418120771,1.277777161626976,0.19414766489527632,1.2777771998270135,1.3719569160177743,0.09881491887854853,1.3719569308692965,1.876863144469432,0.16435234994554476,1.876863369366611
