ts,uptimeNanos,accel_x,accel_y,accel_z,linaccel_x,linaccel_y,linaccel_z,gyro_x,gyro_y,gyro_z,labels,rownumber,uptimenanos_diff,uptimesecond_diff,uptimemilli_diff
2016-05-15 16:04:24,11237457631316,-0.1078755932675008,-0.0332130410322086,9.648204782225148,-0.1078756364132189,-0.0332129746634848,-0.1584462106096271,0.0183758684613422,0.0047379449006932,0.0131999728379805,0.0,39,1039746039861,1039.7,1039746.039861
2016-05-15 16:04:22,11235671579125,0.0206004795144369,0.335388703616557,9.729856268136622,0.0206004587668697,0.3353886774041168,-0.0767939545275453,-0.0506000962674566,0.0713793927642506,0.0005363192577582,0.0,50,1037959987670,1038.0,1037959.98767
2016-05-15 15:55:35,10708055189748,2.6605816287237865,0.8259098126132187,8.429713954825385,2.6605815776134243,0.8259099072658671,-1.3769374398693983,-0.0551213103888876,0.0561980350075985,0.1739949184568042,2.0,18,510343598293,510.3,510343.598293
2016-05-14 11:14:36,12740388904132,2.393151826887568,-0.6578408724772942,9.76451756241176,2.393151913334989,-0.6578409351043035,-0.0421342968276778,-0.0714430482362452,-0.1772595171612352,0.0346993692562914,3.0,19,2542677312677,2542.7,2542677.312677
2016-05-15 16:08:38,11491207333712,-1.097755840777758,0.6532984950849823,10.351160146456737,-1.0977558181051918,0.6532984062538816,0.5445108099396925,0.0077122993084406,0.0117920231686783,0.0158350523123673,6.0,26,1293495742257,1293.5,1293495.742257
2016-05-14 11:23:29,13273492246050,-0.3558427492312077,1.162405788242479,10.898119484471186,-0.3558427276745863,1.162405585336046,1.0914701910072075,0.0577069938049175,-0.0718113626362213,0.0214435560671616,5.0,24,3075780654595,3075.8,3075780.654595
2016-05-14 11:07:05,12289062702445,1.878411691322368,-0.1052297128438617,10.487056726179649,1.8784114751943228,-0.1052297015756735,0.6804066111413005,-0.1038957308064353,-0.0472938899128242,0.5208982573771732,2.0,2,2091351110990,2091.4,2091351.11099
2016-05-15 16:05:26,11299120930560,-2.342320386081674,0.9778852751480294,8.828391857844663,-2.3423206105408383,0.9778853012216332,-0.9782575707276068,0.0729204689219172,0.0878499345388275,-0.0985071116168533,4.0,22,1101409339105,1101.4,1101409.339105
2016-05-15 16:05:37,11310075027920,-2.1492767374581376,0.1245653613000428,8.33140981767528,-2.149276601041535,0.1245653190343105,-1.4752407300545545,0.1465640215433667,0.0351799621081299,-0.2126106208053978,4.0,19,1112363436465,1112.4,1112363.436465
2016-05-15 16:04:23,11236377790021,-0.3503043665818453,-0.1039564273863327,9.477754016217531,-0.3503043597532169,-0.1039563220502248,-0.3288959832626685,-0.0016857517994027,-0.0181954116742938,-0.0013877448638134,0.0,35,1038666198566,1038.7,1038666.198566
2016-05-15 16:09:30,11543366039642,-2.3070154037122066,1.4358610183490512,10.003316296059534,-2.307015360449796,1.435861010298083,0.196665189975576,0.0242915886120391,-0.0283501023319772,0.0099406001078083,6.0,34,1345654448187,1345.7,1345654.448187
2016-05-15 15:55:33,10706680796340,-2.981219823427232,-2.687330105845165,10.675312802241972,-2.981220033353061,-2.6873301273298367,0.8686605997515251,0.1961714191728888,-0.0177031905153777,0.686709041891609,2.0,50,508969204885,509.0,508969.204885
2016-05-14 10:55:03,11567599220155,0.6740484675394502,0.162180645906369,9.864559228947504,0.674048443941206,0.1621806521897317,0.057909383529048,-0.0118263220280544,-0.0309879871157895,0.0358482668120885,0.0,30,1369887628700,1369.9,1369887.6287
2016-05-14 11:02:38,12022929542093,-0.890662006699479,-0.9588650514595932,9.89197944318137,-0.8906619191412446,-0.958865214976388,0.085330477525215,-0.0667518508223105,0.0225886707656467,-0.0256836150446887,0.0,46,1825217950638,1825.2,1825217.950638
2016-05-15 15:49:06,10319339609142,0.7118376059046412,2.336323763305515,10.853042259478617,0.711837692500275,2.336323775436014,1.046391871000683,0.3576234367108235,-0.0598852884328957,-0.6304461698491931,1.0,33,121628017687,121.6,121628.017687
2016-05-15 16:09:10,11523500085120,3.430693772613488,-1.8047159061148648,10.58190237266981,3.430693981903396,-1.804715914438645,0.7752511351451616,-0.0119120049044826,0.0223053408405603,-0.0233606637978664,6.0,41,1325788493665,1325.8,1325788.493665
2016-05-15 15:54:48,10661047925904,0.3441397978404605,0.1252464584071999,9.61381039821739,0.3441397928539258,0.1252464460523032,-0.1928394483115143,0.0162866929158163,-0.0047102411638052,-0.0159024409442319,0.0,18,463336334449,463.3,463336.334449
2016-05-15 15:55:57,10729904937952,0.653675356162271,-0.8789938740128773,9.14844134692576,0.6536753824138888,-0.8789938421332149,-0.6582079575195827,0.138400004977113,0.207435020158498,0.6422250677486203,2.0,11,532193346497,532.2,532193.346497
2016-05-14 10:55:04,11568227756702,0.6219342207650175,0.3881388928720439,9.833590235075889,0.6219342224666724,0.3881388581236905,0.0269395263457745,0.0703163340726432,-0.0392302947091332,0.0906502418007593,0.0,11,1370516165247,1370.5,1370516.1652469998
2016-05-14 11:19:56,13060772087369,-2.462557702776772,-2.93813314789643,8.368271724494646,-2.4625577410511994,-2.9381328718831696,-1.438379583351166,0.0387950525395749,0.0033032961198506,0.0762418747596808,6.0,38,2863060495914,2863.1,2863060.495914
2016-05-15 16:16:52,11985001626344,-0.4435925723013554,-3.072708805486535,9.013191942277988,-0.4435924690858144,-3.0727086767310894,-0.7934587756515583,0.1092680713746283,-0.1549821689148823,0.0899271643189252,0.0,16,1787290034889,1787.3,1787290.034889
2016-05-15 16:09:11,11524167931908,1.7375158330438012,-0.8703044903281025,11.935136411095698,1.7375157735593127,-0.8703044138824936,2.1284869850993218,0.0252154291314964,0.0811805979672784,0.0208337346076511,6.0,24,1326456340453,1326.5,1326456.340453
2016-05-15 15:54:16,10629522181974,-0.0356693007691149,2.6871684802255853,9.104735970708832,-0.0356695035301655,2.687168490215996,-0.7019147657246236,-0.0853196742329685,0.1046080887970427,0.1065274546247253,2.0,42,431810590519,431.8,431810.590519
2016-05-15 16:05:45,11318241974354,0.4847544976726414,0.7901298249763737,9.582359148246418,0.4847544825446679,0.7901298068383635,-0.2242926197074778,0.035564597267101,-0.0247644300617301,-0.0590329191889007,0.0,28,1120530382899,1120.5,1120530.3828989998
2016-05-15 16:16:54,11987298772690,-0.9702570203815508,-0.9857205394016156,9.988359457212166,-0.9702570367716136,-0.9857205596563006,0.1817083758032218,0.0709107276845014,-0.0545823396899625,-0.1328839068389554,0.0,31,1789587181235,1789.6,1789587.181235
2016-05-14 11:17:35,12919600349251,5.421017135934289,-5.706794101763105,9.676400108491022,5.421016937653821,-5.70679395910128,-0.1302511369175127,0.1795132509337476,0.0610853271294706,0.4576202117558173,3.0,30,2721888757796,2721.9,2721888.757796
2016-05-14 11:08:35,12379141994361,3.273714132855289,0.2066528874321527,10.277669004515628,3.2737141303631603,0.2066528770941502,0.4710176507872017,0.2371854405811126,0.0260563222227181,-0.5447249887584991,1.0,6,2181430402906,2181.4,2181430.402906
2016-05-15 15:54:47,10660629552640,0.3284694013775935,0.084504850290517,9.633918486286753,0.3284693890294843,0.0845048145606579,-0.1727324745632217,0.0156037158421938,-0.045102102348338,0.0002643880523803,0.0,48,462917961185,462.9,462917.961185
2016-05-14 10:55:06,11570033891298,0.5870922572119497,0.5220877865490934,9.633025265319272,0.5870922147729019,0.5220876611007057,-0.1736274201056131,0.0420329753983979,-0.0942422838804031,0.5317644172968166,0.0,1,1372322299843,1372.3,1372322.299843
2016-05-14 11:00:25,11889491696846,0.9125102170406834,-5.228570719339171,8.19591046579201,0.9125101471184324,-5.22857064642152,-1.6107422158913067,-0.0799157043896048,-0.0358243656621045,0.0167277823733002,2.0,24,1691780105391,1691.8,1691780.105391
2016-05-15 15:49:49,10362342020247,-0.2190714537425968,-1.5887089990366037,11.59504936576288,-0.219071469331979,-1.5887090156714332,1.7883976739666214,0.1655770217647416,-0.1074112186767085,-0.204394783031705,0.0,33,164630428792,164.6,164630.428792
2016-05-14 11:22:37,13221469844103,1.516239255433092,1.7988260689247682,9.275025670819696,1.5162392669336455,1.7988258338580323,-0.531624898594413,0.009678858524046,-0.0109685914617614,0.0399196515318561,5.0,23,3023758252648,3023.8,3023758.252648
2016-05-14 11:13:35,12679257391855,1.9429406079509168,-0.6736036266841254,11.02768175113978,1.9429404835046569,-0.6736036338406208,1.2210313269920905,0.1276110969096617,0.0258793655094631,0.0633920165153212,3.0,12,2481545800400,2481.5,2481545.8004
2016-05-14 11:14:45,12749594641960,2.0463091040848127,1.1243359651497258,9.203811625500546,2.046309020741333,1.1243360281120118,-0.6028398477970889,0.131117421465342,0.2569801201954046,-0.2709400761843512,3.0,29,2551883050505,2551.9,2551883.050505
2016-05-15 16:15:43,11916531429496,-1.094287795103163,-0.9690470362841168,10.18150035393056,-1.0942876543398654,-0.9690468862959492,0.3748513365781463,0.1883350977677746,-0.0903039915219978,-0.1688554402543796,5.0,43,1718819838041,1718.8,1718819.8380409998
2016-05-14 11:23:13,13257356094671,0.4538220060471634,-2.0284512566525947,9.47209878673894,0.4538219893129653,-2.0284514585914337,-0.3345528307765941,-0.0510941261181283,-0.0116497839237925,0.0452381765563839,5.0,17,3059644503216,3059.6,3059644.503216
2016-05-15 15:49:49,10362499413808,0.199270690035498,0.551720317890789,8.398183739041077,0.1992706724427742,0.5517203338594299,-1.4084669971666663,0.0595112595719313,-0.1496822341335862,-0.4026579255236774,0.0,41,164787822353,164.8,164787.822353
2016-05-15 15:49:20,10333668252510,1.0168765204546233,1.1568544778855028,10.065230970877057,1.0168762737733843,1.156854390757296,0.2585784947736407,0.8094497745469054,-0.2249016051811114,-1.0073697496050231,1.0,50,135956661055,136.0,135956.661055
2016-05-15 16:08:38,11491069930995,-0.2775270666233513,0.2302776492073839,10.7567415241709,-0.2775274071437845,0.2302777471297865,0.950089794488812,0.042596932489349,0.0490336925237314,-0.0096639886510197,6.0,19,1293358339540,1293.4,1293358.3395399998
2016-05-14 11:22:17,13201093375313,-0.4989918313891763,0.5466814989153512,9.416721098998485,-0.4989917853661723,0.5466814327821936,-0.3899297600853812,0.0169689120439304,-0.0084188130109765,-0.0026216169230228,5.0,4,3003381783858,3003.4,3003381.783858
2016-05-15 16:05:14,11286712598501,-1.0899277954122724,-0.8723050735579463,10.284099527910756,-1.08992775336176,-0.8723051938720765,0.4774492900334566,-0.0190752403615502,0.0336168899536057,0.0095502942913498,0.0,1,1089001007046,1089.0,1089001.007046
2016-05-14 10:54:37,11541822324080,-0.5519030451463873,0.2434926442354248,9.9146246128384,-0.5519030527600854,0.2434928541914258,0.1079739572583826,-0.0633462719660302,-0.0158693445791147,0.0139242744555595,0.0,41,1344110732625,1344.1,1344110.732625
2016-05-14 11:10:56,12520741017694,-1.9423021186104967,2.237749931102204,8.337770560022072,-1.942301950310956,2.2377500831309547,-1.468879800034376,0.0629024369509264,0.0461861146066842,-0.1605124440751156,1.0,37,2323029426239,2323.0,2323029.426239
2016-05-15 16:10:56,11629101061759,0.1264563139180956,-0.0505494946492151,9.838856463342571,0.1264563140858512,-0.0505495287059325,0.0322076448182082,-0.0329804988304564,-0.0335151843111239,0.1243270860050348,5.0,21,1431389470304,1431.4,1431389.470304
2016-05-14 10:58:41,11785035142607,2.9757521254365145,0.3666578184269866,9.644207863252545,2.9757522535211294,0.3666577956512782,-0.1624442671461134,-0.047032175311978,0.0111972003249194,0.211733451614401,2.0,1,1587323551152,1587.3,1587323.551152
2016-05-14 11:13:35,12679532166766,-0.7000033464223208,3.092325642927925,9.80197119357867,-0.7000033109693078,3.0923256605244376,-0.0046798485999328,-0.172889637463894,0.2882929741284944,0.0062320962342914,3.0,26,2481820575311,2481.8,2481820.575311
2016-05-14 10:55:06,11570308757771,0.444843575106443,0.0635039429073174,9.963448155373856,0.4448435275514839,0.0635039912241026,0.1567966164300975,-0.0552218537768077,-0.0517683393342873,0.5673086881033523,0.0,15,1372597166316,1372.6,1372597.166316
2016-05-14 11:19:32,13036115166878,-1.985579142461333,-1.5553758516147766,9.56140067930297,-1.9855792315669856,-1.5553759053134186,-0.2452501861304217,-0.0032388093915448,0.0018567390074508,-0.0026380653527275,6.0,5,2838403575423,2838.4,2838403.575423
2016-05-15 15:54:33,10645909699139,0.8915400488688867,2.1040443683693653,11.332602511198512,0.8915400692842184,2.104044350326064,1.5259516998926337,-0.2295859109114025,-0.1395868659533967,0.6703769237081425,2.0,11,448198107684,448.2,448198.107684
2016-05-15 15:50:58,10431028423413,0.6384966750937033,-1.6690527301567668,11.25793523838868,0.6384968392460415,-1.6690527224057234,1.4512860075229526,0.8259989036902721,-0.1975081250348211,-0.7676292957514415,1.0,17,233316831958,233.3,233316.831958
2016-05-14 11:17:25,12909981029856,0.0762165405708721,-1.2804051146245785,9.01544509440808,0.0762164985315827,-1.2804050101465627,-0.7912039676866272,-0.1627310303318356,-0.1782764533091758,-0.1346372681111631,3.0,49,2712269438401,2712.3,2712269.438401
2016-05-15 15:50:12,10385035626226,-1.021554668842068,0.8736856878856116,8.91394399826688,-1.021554614560749,0.8736856517328135,-0.8927075226808858,-0.0333513010004614,-0.0333561171965695,-0.3309230034022667,0.0,17,187324034771,187.3,187324.034771
2016-05-15 16:05:14,11287203427129,-0.311068668554169,0.3978849677802998,10.082243692158231,-0.3110685834307034,0.3978850930990631,0.2755932180988996,-0.0546990454488529,-0.0480737011351506,-0.0381711263321243,0.0,26,1089491835674,1089.5,1089491.835674
2016-05-15 16:09:30,11543326790443,-1.1958498592794022,1.3028577649776771,9.948697462043071,-1.1958498656333774,1.3028577298239696,0.1420476692461285,0.0730901808913482,0.0312023135983056,-0.0067683916544069,6.0,32,1345615198988,1345.6,1345615.198988
2016-05-14 11:07:04,12288984539772,1.1936937739085076,1.0339870518612244,10.27224917454447,1.1936934326419886,1.0339870186508406,0.4655973770190371,-0.2454173332808287,0.0133302117126244,0.5632753569755269,2.0,49,2091272948317,2091.3,2091272.948317
2016-05-15 15:47:26,10219209683930,0.970330908682234,0.3064075184844039,10.055917998609726,0.970331050329954,0.3064075307016498,0.2492677013534354,-0.024185316579984,0.0318130499748959,-0.0351143562690704,0.0,26,21498092475,21.5,21498.092475
2016-05-14 11:02:41,12025619271985,0.5193045602875088,0.1325227671897408,9.896142638249794,0.5193044561887206,0.1325229136329682,0.0894915675736367,0.0740510539433204,0.0401076269650675,0.0526836499603419,0.0,31,1827907680530,1827.9,1827907.68053
2016-05-15 16:13:12,11765353129500,0.0585542586330536,2.949073929705216,9.051420429834923,0.0585542548041413,2.949073752909813,-0.7552285899153708,0.0004039242476612,-0.0573303589945974,0.1008640729613428,5.0,34,1567641538045,1567.6,1567641.5380449998
2016-05-14 10:58:42,11786507262248,-0.1979817436338322,4.54037627989311,15.951964225151006,-0.1979818700464761,4.540376450204349,6.145312784216095,0.2099130207752351,0.2371173336933427,0.9846723070430292,2.0,25,1588795670793,1588.8,1588795.670793
2016-05-14 11:07:04,12288768638657,2.517871304614763,-0.0630858226146866,10.55067856333898,2.5178711449885123,-0.0630858259137756,0.7440267308164632,-0.0931634411469577,0.0368110143693389,0.5824955977661332,2.0,38,2091057047202,2091.1,2091057.047202
2016-05-14 10:56:11,11635312847494,-4.327481759592036,3.3002473054139934,8.892737874142819,-4.327481781452761,3.300247204467581,-0.9139117515663456,0.2819234364737117,-0.0528706438430754,-0.0751065758257416,1.0,15,1437601256039,1437.6,1437601.256039
2016-05-15 16:04:26,11238713697240,-0.7016655612534812,-0.8299780222109696,9.57607051807154,-0.7016655440748814,-0.8299780108650427,-0.2305820581349538,0.0103582782684931,0.0135406591343803,0.0147763988337524,0.0,1,1041002105785,1041.0,1041002.105785
2016-05-15 15:53:02,10555657448273,-0.9704953249254018,-1.2999806772853653,9.544043578202238,-0.9704952591804812,-1.2999808382499085,-0.2626078411001877,-0.0257595287834818,-0.1695493756962291,0.4292798141166097,0.0,49,357945856818,357.9,357945.856818
2016-05-15 15:49:19,10332392317824,1.7001955067408403,-1.686785989890371,11.765372763058526,1.7001954279573184,-1.686785969458569,1.9587229318787749,0.1758993190058912,0.0569096880920572,-0.4893731370090044,1.0,36,134680726369,134.7,134680.72636899998
2016-05-15 16:11:50,11683093126456,-0.7598190135846323,1.2404219457921355,9.40435459216464,-0.759819182450272,1.2404219255305904,-0.402293109792256,-0.1095508048694233,0.0373928979195403,0.0496688990427778,5.0,20,1485381535001,1485.4,1485381.535001
2016-05-15 16:06:32,11364817161287,2.9189418561835723,1.8874346538883024,15.157262875762507,2.9189418686222623,1.8874345743641143,5.350613899151227,-0.1675013405514207,0.2706114823034828,-0.3798491660736949,4.0,6,1167105569832,1167.1,1167105.569832
2016-05-14 11:08:34,12378729511531,3.706390923629192,-0.1175758130099495,9.497718468243578,3.706390948003559,-0.117575876523297,-0.308932091360127,0.0139270535031023,-0.1172382376433513,-0.2753574710649289,1.0,36,2181017920076,2181.0,2181017.920076
2016-05-15 15:50:43,10416681040537,1.5693446434171108,1.723081633968576,11.06079162325748,1.5693446866908485,1.7230816720076962,1.2541429219747642,0.2726414280052458,0.1670561100193612,-0.1975863515296133,1.0,50,218969449082,219.0,218969.449082
2016-05-15 16:12:22,11715419602876,3.101768591824314,1.6146756063412795,10.82595013246394,3.101768512736569,1.6146755856906978,1.019301099063135,-0.0176638541445914,-0.031571287100568,0.0379559966089787,5.0,37,1517708011421,1517.7,1517708.011421
2016-05-15 15:50:12,10385398391372,-1.7545905671699136,-0.029257919872208,8.801001015918073,-1.7545905624255242,-0.0292578906135503,-1.0056485198097704,0.0486441723807104,-0.1402100699779742,-0.2409289618506911,0.0,35,187686799917,187.7,187686.799917
2016-05-15 15:47:15,10208529445872,-1.2190976647151075,-1.7792612819076794,12.10010906301116,-1.219097743163836,-1.7792612650516872,2.2934593532602747,0.3078397925440641,-0.1113149971982734,-0.544914317128879,1.0,43,10817854417,10.8,10817.854417
2016-05-15 15:49:48,10360967626839,1.0120968857415011,-1.8160676924194803,9.157871310017551,1.01209690488081,-1.8160676672490244,-0.6487793188425197,0.090055181800659,0.0631344559829822,-0.2781154407611836,0.0,14,163256035384,163.3,163256.035384
2016-05-14 11:12:42,12626784295569,-1.4682094196645323,4.24075540053326,16.20245137989301,-1.4682094052825363,4.240755901278646,6.395800737355446,-0.8890699716847585,-1.005046075136434,0.4149960375719386,2.0,39,2429072704114,2429.1,2429072.704114
2016-05-15 16:11:49,11682190181241,0.9250813377024388,-0.3154681472941192,9.81134835995815,0.9250813293601592,-0.3154681178064251,0.0046970739107651,0.0549386079279846,0.0761343068897956,-0.0533451463126085,5.0,25,1484478589786,1484.5,1484478.589786
2016-05-14 11:23:13,13257120874162,1.321124942809071,-3.1634404098277145,9.28970693261608,1.321125000872616,-3.163440158750749,-0.5169447269302192,0.0077879548957699,0.0759143102457224,-0.0728175416416218,5.0,5,3059409282707,3059.4,3059409.282707
2016-05-14 11:21:59,13183542940400,0.5225456681379654,0.3870202199041905,10.416160963845428,0.5225457818601313,0.3870202589327007,0.6095081640316895,-0.0475038383827659,0.2316576488968006,-0.0023018006836961,5.0,27,2985831348945,2985.8,2985831.348945
2016-05-15 16:16:53,11986356395153,-1.536269363977694,0.4933638025449482,10.16577920622404,-1.5362693678263586,0.4933638758223644,0.3591267597202673,0.0471908624525795,0.0374559717481794,-0.2045408128527417,0.0,34,1788644803698,1788.6,1788644.803698
2016-05-15 16:05:47,11320323891033,-0.5381476688427602,-0.4121555446848797,9.514099989599767,-0.5381476631018973,-0.4121555381020858,-0.292552725194609,-0.1140257811791152,0.1078790025215317,0.060427363653178,0.0,32,1122612299578,1122.6,1122612.299578
2016-05-14 11:02:42,12026444054528,-0.0845183003797753,0.3922570169600288,10.097086502418176,-0.0845183447338175,0.3922569331047203,0.2904347686909703,-0.0628352470750029,0.0733289421606566,-0.0134583709780376,0.0,22,1828732463073,1828.7,1828732.463073
2016-05-15 15:54:48,10661022227751,0.1502372370899892,0.132812520185918,9.673270267898806,0.150237211398041,0.1328125222602638,-0.1333815176246008,0.0160484381473368,-0.0192684030922254,0.0054243967403328,0.0,17,463310636296,463.3,463310.636296
2016-05-14 10:56:11,11635568333530,-2.462037776862786,3.494128553741632,8.688287586129853,-2.462037767709134,3.494128714017677,-1.1183626259226074,0.0869085041857455,0.0837235193180774,-0.2043051796277727,1.0,28,1437856742075,1437.9,1437856.742075
2016-05-15 16:15:28,11900946994890,1.4405794258678446,0.1407664886319981,10.58272106708164,1.440579269157193,0.1407664562390724,0.7760703860407423,0.0345993010532144,0.1793883608091349,-0.1064697047152751,5.0,13,1703235403435,1703.2,1703235.403435
2016-05-14 11:19:41,13045224094085,2.133532361752844,3.2101638193148605,10.747674953437064,2.133532304581145,3.2101638932455074,0.9410225797507464,-0.0229330680411698,-0.0404990377506455,-0.031262940585858,6.0,10,2847512502630,2847.5,2847512.50263
2016-05-15 16:05:46,11319125905379,0.9555045150001704,-0.783857034974909,10.181127896551384,0.9555045175867284,-0.7838570807579792,0.3744777266923461,0.003979616397296,0.1814541237246148,0.0133578404430601,0.0,22,1121414313924,1121.4,1121414.313924
2016-05-14 11:23:11,13255844969996,-0.1389169754233457,-0.0193882621391594,10.40061697613882,-0.1389169714194107,-0.0193883010633157,0.5939676064564523,-0.1453611142934409,-0.0603541894756696,0.0077668585570949,5.0,42,3058133378541,3058.1,3058133.378541
2016-05-15 16:06:31,11364228148621,-0.9845284451128578,-0.0728332625450107,8.732885309116307,-0.9845285287489745,-0.0728333424448521,-1.0737651766004572,0.0212674455854382,0.2129147176603583,0.3637944764043639,4.0,27,1166516557166,1166.5,1166516.557166
2016-05-15 15:50:46,10419664956301,-2.609764277810598,1.4964773270575034,11.005525352719104,-2.609764465800076,1.4964773100789035,1.1988751042501775,-0.4523579594365241,-0.1681577988714298,-0.0999133768236442,1.0,49,221953364846,222.0,221953.364846
2016-05-15 15:47:16,10208784718267,-2.027485870612878,1.1263425495075126,9.922958717035272,-2.0274858564040983,1.1263426814230115,0.1163079325445721,0.2923587223966324,0.0506855670484291,-0.352781725103112,1.0,5,11073126812,11.1,11073.126812
2016-05-15 15:55:23,10695963659153,1.7508337606314566,-2.7901309385433173,8.808107640662802,1.7508338323462738,-2.7901307870116483,-0.9985434985032526,0.1236825796876274,-0.0874800429765729,-0.1560868244788346,2.0,14,498252067698,498.3,498252.067698
2016-05-14 11:07:05,12289750082272,-3.111356919893637,3.244804342882162,17.96298756787,-3.111356842878223,3.24480421750971,8.156336585295675,-0.5783479078842007,-0.4203597920067494,0.9017569468975496,2.0,37,2092038490817,2092.0,2092038.490817
2016-05-15 16:12:24,11716931429519,-1.1032445903745511,0.3643820105025668,10.225869996104777,-1.1032440785360222,0.3643820941843501,0.4192190897614098,-0.0908971028277834,-0.0691342066887017,0.0225108637589109,5.0,12,1519219838064,1519.2,1519219.838064
2016-05-15 16:12:24,11717147269594,-2.606936378996398,-1.2465430954813388,8.903641678302082,-2.6069364884340107,-1.2465431114711991,-0.9030099495294324,0.0211608336417712,0.1440470869901908,-0.0585489807947814,5.0,23,1519435678139,1519.4,1519435.678139
2016-05-14 10:58:45,11789059925150,0.5739919385607002,-1.650845437674915,10.924706557935137,0.5739919022367808,-1.6508455483172355,1.118055335646119,0.0051387177251396,0.169841089891307,0.0404766134431733,2.0,2,1591348333695,1591.3,1591348.333695
2016-05-14 11:17:27,12911747518486,-0.7043238216557075,-0.3247490747771504,9.83133878457614,-0.7043238635594005,-0.3247489333129412,0.024686751969098,-0.0929820663854932,0.0092097226808645,0.0142435484261876,3.0,37,2714035927031,2714.0,2714035.927031
2016-05-15 16:09:30,11543307226884,-1.153154006407231,1.199069304774735,9.758656518032833,-1.153153854465538,1.1990693312748777,-0.0479935062538583,0.0551634273611785,0.0116453449335881,-0.0179744488731037,6.0,31,1345595635429,1345.6,1345595.635429
2016-05-15 15:49:49,10362636877564,0.3698088848726977,-0.5362448214426128,9.14132442385682,0.3698088899442969,-0.5362448282209253,-0.6653268656215505,-0.043417414908451,0.0360872023374492,-0.2922863483150525,0.0,48,164925286109,164.9,164925.28610899998
2016-05-15 16:15:43,11916256959788,-2.777528745478129,-0.1910028314140177,11.203783789031274,-2.7775283568254707,-0.1910025537523836,1.3971328047268017,0.1203941744990584,-0.5380943969734436,-0.0618880024588516,5.0,29,1718545368333,1718.5,1718545.368333
2016-05-15 15:47:24,10217148521104,-0.6908161943436992,-0.404065861682767,10.647606687514816,-0.6908163354066865,-0.4040658648807493,0.8409552808919624,-0.0337027061182602,-0.0295510030146211,-0.0313620709443302,0.0,23,19436929649,19.4,19436.929649
2016-05-14 11:02:50,12034435569864,5.185536197434304,0.9173103491417152,11.116929886533882,5.185535955906001,0.9173103359440162,1.3102790782275946,-0.296087494252734,0.1708292716054711,0.8348065909069722,2.0,21,1836723978409,1836.7,1836723.978409
2016-05-15 15:49:20,10333334573280,2.534239943583568,-1.2092318831211912,9.80944001507891,2.534240021970781,-1.2092318126378672,0.0027890392058154,0.2983868648912032,-0.0027766930324243,-0.5652720477773424,1.0,33,135622981825,135.6,135622.981825
